state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Mississippi,MS,Greene,28041,Republican,John Kasich,90,0.042
Mississippi,MS,Greene,28041,Democrat,Hillary Clinton,374,0.84
Mississippi,MS,Greene,28041,Democrat,Bernie Sanders,61,0.13699999999999998
Mississippi,MS,Grenada,28043,Republican,Donald Trump,1727,0.556
Mississippi,MS,Grenada,28043,Republican,Ted Cruz,960,0.309
Mississippi,MS,Grenada,28043,Republican,John Kasich,214,0.069
Mississippi,MS,Grenada,28043,Republican,Marco Rubio,129,0.042
Mississippi,MS,Grenada,28043,Democrat,Hillary Clinton,1634,0.86
Mississippi,MS,Grenada,28043,Democrat,Bernie Sanders,245,0.129
Mississippi,MS,Hancock,28045,Republican,Donald Trump,4147,0.573
Mississippi,MS,Hancock,28045,Republican,Ted Cruz,2004,0.27699999999999997
Mississippi,MS,Hancock,28045,Republican,John Kasich,598,0.083
Mississippi,MS,Hancock,28045,Republican,Marco Rubio,354,0.049
Mississippi,MS,Hancock,28045,Democrat,Hillary Clinton,893,0.62
Mississippi,MS,Hancock,28045,Democrat,Bernie Sanders,531,0.368
Mississippi,MS,Harrison,28047,Republican,Donald Trump,12555,0.507
Mississippi,MS,Harrison,28047,Republican,Ted Cruz,7832,0.316
Mississippi,MS,Harrison,28047,Republican,John Kasich,2479,0.1
Mississippi,MS,Harrison,28047,Republican,Marco Rubio,1382,0.055999999999999994
Mississippi,MS,Harrison,28047,Democrat,Hillary Clinton,6886,0.743
Mississippi,MS,Harrison,28047,Democrat,Bernie Sanders,2313,0.25
Mississippi,MS,Hinds,28049,Republican,Donald Trump,6976,0.396
Mississippi,MS,Hinds,28049,Republican,Ted Cruz,5775,0.32799999999999996
Mississippi,MS,Hinds,28049,Republican,John Kasich,3177,0.18100000000000002
Mississippi,MS,Hinds,28049,Republican,Marco Rubio,1298,0.07400000000000001
Mississippi,MS,Hinds,28049,Democrat,Hillary Clinton,31386,0.841
Mississippi,MS,Hinds,28049,Democrat,Bernie Sanders,5723,0.153
Mississippi,MS,Holmes,28051,Republican,Donald Trump,413,0.5720000000000001
Mississippi,MS,Holmes,28051,Republican,Ted Cruz,200,0.27699999999999997
Mississippi,MS,Holmes,28051,Republican,John Kasich,67,0.09300000000000001
Mississippi,MS,Holmes,28051,Republican,Marco Rubio,27,0.037000000000000005
Mississippi,MS,Holmes,28051,Democrat,Hillary Clinton,3301,0.929
Mississippi,MS,Holmes,28051,Democrat,Bernie Sanders,231,0.065
Mississippi,MS,Humphreys,28053,Republican,Donald Trump,433,0.541
Mississippi,MS,Humphreys,28053,Republican,Ted Cruz,126,0.157
Mississippi,MS,Humphreys,28053,Republican,John Kasich,62,0.077
Mississippi,MS,Humphreys,28053,Republican,Marco Rubio,48,0.06
Mississippi,MS,Humphreys,28053,Democrat,Hillary Clinton,2894,0.9420000000000001
Mississippi,MS,Humphreys,28053,Democrat,Bernie Sanders,134,0.044000000000000004
Mississippi,MS,Issaquena,28055,Republican,Donald Trump,117,0.688
Mississippi,MS,Issaquena,28055,Republican,Ted Cruz,26,0.153
Mississippi,MS,Issaquena,28055,Republican,John Kasich,14,0.08199999999999999
Mississippi,MS,Issaquena,28055,Republican,Marco Rubio,8,0.047
Mississippi,MS,Issaquena,28055,Democrat,Hillary Clinton,175,0.884
Mississippi,MS,Issaquena,28055,Democrat,Bernie Sanders,20,0.10099999999999999
Mississippi,MS,Itawamba,28057,Republican,Donald Trump,1905,0.455
Mississippi,MS,Itawamba,28057,Republican,Ted Cruz,1775,0.424
Mississippi,MS,Itawamba,28057,Republican,John Kasich,226,0.054000000000000006
Mississippi,MS,Itawamba,28057,Republican,Marco Rubio,180,0.043
Mississippi,MS,Itawamba,28057,Democrat,Hillary Clinton,377,0.6920000000000001
Mississippi,MS,Itawamba,28057,Democrat,Bernie Sanders,151,0.27699999999999997
Mississippi,MS,Jackson,28059,Republican,Donald Trump,9934,0.49
Mississippi,MS,Jackson,28059,Republican,Ted Cruz,7080,0.349
Mississippi,MS,Jackson,28059,Republican,John Kasich,1720,0.085
Mississippi,MS,Jackson,28059,Republican,Marco Rubio,1101,0.054000000000000006
Mississippi,MS,Jackson,28059,Democrat,Hillary Clinton,4811,0.7609999999999999
Mississippi,MS,Jackson,28059,Democrat,Bernie Sanders,1448,0.22899999999999998
Mississippi,MS,Jasper,28061,Republican,Donald Trump,1286,0.562
Mississippi,MS,Jasper,28061,Republican,Ted Cruz,821,0.359
Mississippi,MS,Jasper,28061,Republican,John Kasich,93,0.040999999999999995
Mississippi,MS,Jasper,28061,Republican,Marco Rubio,40,0.017
Mississippi,MS,Jasper,28061,Democrat,Hillary Clinton,1976,0.8959999999999999
Mississippi,MS,Jasper,28061,Democrat,Bernie Sanders,203,0.092
Mississippi,MS,Jefferson,28063,Republican,Donald Trump,116,0.483
Mississippi,MS,Jefferson,28063,Republican,Ted Cruz,85,0.354
Mississippi,MS,Jefferson,28063,Republican,John Kasich,19,0.079
Mississippi,MS,Jefferson,28063,Republican,Marco Rubio,16,0.067
Mississippi,MS,Jefferson,28063,Democrat,Hillary Clinton,1550,0.89
Mississippi,MS,Jefferson,28063,Democrat,Bernie Sanders,175,0.10099999999999999
Mississippi,MS,Jones,28067,Republican,Donald Trump,6388,0.531
Mississippi,MS,Jones,28067,Republican,Ted Cruz,4648,0.386
Mississippi,MS,Jones,28067,Republican,John Kasich,454,0.038
Mississippi,MS,Jones,28067,Republican,Marco Rubio,304,0.025
Mississippi,MS,Jones,28067,Democrat,Hillary Clinton,2681,0.835
Mississippi,MS,Jones,28067,Democrat,Bernie Sanders,510,0.159
Mississippi,MS,Kemper,28069,Republican,Donald Trump,484,0.52
Mississippi,MS,Kemper,28069,Republican,Ted Cruz,328,0.353
Mississippi,MS,Kemper,28069,Republican,John Kasich,53,0.057
Mississippi,MS,Kemper,28069,Republican,Marco Rubio,42,0.045
Mississippi,MS,Kemper,28069,Democrat,Hillary Clinton,1008,0.892
Mississippi,MS,Kemper,28069,Democrat,Bernie Sanders,106,0.094
Mississippi,MS,Lafayette,28071,Republican,Donald Trump,2521,0.361
Mississippi,MS,Lafayette,28071,Republican,Ted Cruz,2306,0.33
Mississippi,MS,Lafayette,28071,Republican,John Kasich,1261,0.18100000000000002
Mississippi,MS,Lafayette,28071,Republican,Marco Rubio,677,0.09699999999999999
Mississippi,MS,Lafayette,28071,Democrat,Hillary Clinton,2451,0.643
Mississippi,MS,Lafayette,28071,Democrat,Bernie Sanders,1336,0.35
Mississippi,MS,Lamar,28073,Republican,Donald Trump,5197,0.456
Mississippi,MS,Lamar,28073,Republican,Ted Cruz,4355,0.382
Mississippi,MS,Lamar,28073,Republican,John Kasich,1039,0.091
Mississippi,MS,Lamar,28073,Republican,Marco Rubio,534,0.047
Mississippi,MS,Lamar,28073,Democrat,Hillary Clinton,1464,0.725
Mississippi,MS,Lamar,28073,Democrat,Bernie Sanders,544,0.27
Mississippi,MS,Lauderdale,28075,Republican,Donald Trump,4740,0.45299999999999996
Mississippi,MS,Lauderdale,28075,Republican,Ted Cruz,3857,0.369
Mississippi,MS,Lauderdale,28075,Republican,John Kasich,955,0.091
Mississippi,MS,Lauderdale,28075,Republican,Marco Rubio,569,0.054000000000000006
Mississippi,MS,Lauderdale,28075,Democrat,Hillary Clinton,3306,0.835
Mississippi,MS,Lauderdale,28075,Democrat,Bernie Sanders,619,0.156
Mississippi,MS,Lawrence,28077,Republican,Donald Trump,1201,0.5579999999999999
Mississippi,MS,Lawrence,28077,Republican,Ted Cruz,717,0.33299999999999996
Mississippi,MS,Lawrence,28077,Republican,John Kasich,98,0.046
Mississippi,MS,Lawrence,28077,Republican,Marco Rubio,91,0.042
Mississippi,MS,Lawrence,28077,Democrat,Hillary Clinton,1112,0.85
Mississippi,MS,Lawrence,28077,Democrat,Bernie Sanders,179,0.13699999999999998
Mississippi,MS,Leake,28079,Republican,Donald Trump,1413,0.52
Mississippi,MS,Leake,28079,Republican,Ted Cruz,1010,0.37200000000000005
Mississippi,MS,Leake,28079,Republican,John Kasich,159,0.057999999999999996
Mississippi,MS,Leake,28079,Republican,Marco Rubio,90,0.033
Mississippi,MS,Leake,28079,Democrat,Hillary Clinton,1614,0.8540000000000001
Mississippi,MS,Leake,28079,Democrat,Bernie Sanders,260,0.138
Mississippi,MS,Lee,28081,Republican,Ted Cruz,5921,0.435
Mississippi,MS,Lee,28081,Republican,Donald Trump,5369,0.395
Mississippi,MS,Lee,28081,Republican,John Kasich,1244,0.091
Mississippi,MS,Lee,28081,Republican,Marco Rubio,727,0.053
Mississippi,MS,Lee,28081,Democrat,Hillary Clinton,3020,0.769
Mississippi,MS,Lee,28081,Democrat,Bernie Sanders,884,0.225
Mississippi,MS,Leflore,28083,Republican,Donald Trump,766,0.485
Mississippi,MS,Leflore,28083,Republican,Ted Cruz,402,0.254
Mississippi,MS,Leflore,28083,Republican,John Kasich,322,0.204
Mississippi,MS,Leflore,28083,Republican,Marco Rubio,69,0.044000000000000004
Mississippi,MS,Leflore,28083,Democrat,Hillary Clinton,2094,0.904
Mississippi,MS,Leflore,28083,Democrat,Bernie Sanders,219,0.095
Mississippi,MS,Lincoln,28085,Republican,Donald Trump,2950,0.475
Mississippi,MS,Lincoln,28085,Republican,Ted Cruz,2246,0.36200000000000004
Mississippi,MS,Lincoln,28085,Republican,John Kasich,492,0.079
Mississippi,MS,Lincoln,28085,Republican,Marco Rubio,358,0.057999999999999996
Mississippi,MS,Lincoln,28085,Democrat,Hillary Clinton,1817,0.851
Mississippi,MS,Lincoln,28085,Democrat,Bernie Sanders,309,0.145
Mississippi,MS,Lowndes,28087,Republican,Donald Trump,3342,0.423
Mississippi,MS,Lowndes,28087,Republican,Ted Cruz,3155,0.39899999999999997
Mississippi,MS,Lowndes,28087,Republican,John Kasich,748,0.095
Mississippi,MS,Lowndes,28087,Republican,Marco Rubio,453,0.057
Mississippi,MS,Lowndes,28087,Democrat,Hillary Clinton,4030,0.8240000000000001
Mississippi,MS,Lowndes,28087,Democrat,Bernie Sanders,846,0.17300000000000001
Mississippi,MS,Madison,28089,Republican,Donald Trump,7540,0.42
Mississippi,MS,Madison,28089,Republican,Ted Cruz,5408,0.301
Mississippi,MS,Madison,28089,Republican,John Kasich,3426,0.191
Mississippi,MS,Madison,28089,Republican,Marco Rubio,1250,0.07
Mississippi,MS,Madison,28089,Democrat,Hillary Clinton,7414,0.8340000000000001
Mississippi,MS,Madison,28089,Democrat,Bernie Sanders,1434,0.161
Mississippi,MS,Marion,28091,Republican,Donald Trump,2454,0.522
Mississippi,MS,Marion,28091,Republican,Ted Cruz,1786,0.38
Mississippi,MS,Marion,28091,Republican,John Kasich,201,0.043
Mississippi,MS,Marion,28091,Republican,Marco Rubio,159,0.034
Mississippi,MS,Marion,28091,Democrat,Hillary Clinton,1539,0.875
Mississippi,MS,Marion,28091,Democrat,Bernie Sanders,202,0.115
Mississippi,MS,Marshall,28093,Republican,Donald Trump,1712,0.457
Mississippi,MS,Marshall,28093,Republican,Ted Cruz,1679,0.44799999999999995
Mississippi,MS,Marshall,28093,Republican,Marco Rubio,161,0.043
Mississippi,MS,Marshall,28093,Republican,John Kasich,131,0.035
Mississippi,MS,Marshall,28093,Democrat,Hillary Clinton,3361,0.887
Mississippi,MS,Marshall,28093,Democrat,Bernie Sanders,386,0.102
Mississippi,MS,Monroe,28095,Republican,Donald Trump,2602,0.5
Mississippi,MS,Monroe,28095,Republican,Ted Cruz,1772,0.341
Mississippi,MS,Monroe,28095,Republican,John Kasich,347,0.067
Mississippi,MS,Monroe,28095,Republican,Marco Rubio,303,0.057999999999999996
Mississippi,MS,Monroe,28095,Democrat,Hillary Clinton,1913,0.8490000000000001
Mississippi,MS,Monroe,28095,Democrat,Bernie Sanders,311,0.138
Mississippi,MS,Montgomery,28097,Republican,Donald Trump,698,0.491
Mississippi,MS,Montgomery,28097,Republican,Ted Cruz,520,0.365
Mississippi,MS,Montgomery,28097,Republican,John Kasich,103,0.07200000000000001
Mississippi,MS,Montgomery,28097,Republican,Marco Rubio,56,0.039
Mississippi,MS,Montgomery,28097,Democrat,Hillary Clinton,953,0.89
Mississippi,MS,Montgomery,28097,Democrat,Bernie Sanders,109,0.102
Mississippi,MS,Neshoba,28099,Republican,Donald Trump,2249,0.498
Mississippi,MS,Neshoba,28099,Republican,Ted Cruz,1500,0.332
Mississippi,MS,Neshoba,28099,Republican,John Kasich,381,0.084
Mississippi,MS,Neshoba,28099,Republican,Marco Rubio,203,0.045
Mississippi,MS,Neshoba,28099,Democrat,Hillary Clinton,929,0.7809999999999999
Mississippi,MS,Neshoba,28099,Democrat,Bernie Sanders,248,0.209
Mississippi,MS,Newton,28101,Republican,Donald Trump,1794,0.46299999999999997
Mississippi,MS,Newton,28101,Republican,Ted Cruz,1519,0.392
Mississippi,MS,Newton,28101,Republican,John Kasich,255,0.066
Mississippi,MS,Newton,28101,Republican,Marco Rubio,188,0.049
Mississippi,MS,Newton,28101,Democrat,Hillary Clinton,1000,0.835
Mississippi,MS,Newton,28101,Democrat,Bernie Sanders,182,0.152
Mississippi,MS,Noxubee,28103,Republican,Ted Cruz,282,0.47600000000000003
Mississippi,MS,Noxubee,28103,Republican,Donald Trump,229,0.387
Mississippi,MS,Noxubee,28103,Republican,John Kasich,46,0.078
Mississippi,MS,Noxubee,28103,Republican,Marco Rubio,29,0.049
Mississippi,MS,Noxubee,28103,Democrat,Hillary Clinton,1397,0.905
Mississippi,MS,Noxubee,28103,Democrat,Bernie Sanders,134,0.087
Mississippi,MS,Oktibbeha,28105,Republican,Ted Cruz,1937,0.39299999999999996
Mississippi,MS,Oktibbeha,28105,Republican,Donald Trump,1548,0.314
Mississippi,MS,Oktibbeha,28105,Republican,John Kasich,858,0.174
Mississippi,MS,Oktibbeha,28105,Republican,Marco Rubio,420,0.085
Mississippi,MS,Oktibbeha,28105,Democrat,Hillary Clinton,2389,0.758
Mississippi,MS,Oktibbeha,28105,Democrat,Bernie Sanders,739,0.235
Mississippi,MS,Panola,28107,Republican,Donald Trump,2272,0.544
Mississippi,MS,Panola,28107,Republican,Ted Cruz,1406,0.336
Mississippi,MS,Panola,28107,Republican,Marco Rubio,206,0.049
Mississippi,MS,Panola,28107,Republican,John Kasich,193,0.046
Mississippi,MS,Panola,28107,Democrat,Hillary Clinton,3061,0.858
Mississippi,MS,Panola,28107,Democrat,Bernie Sanders,479,0.134
Mississippi,MS,Pearl River,28109,Republican,Donald Trump,4562,0.503
Mississippi,MS,Pearl River,28109,Republican,Ted Cruz,3483,0.384
Mississippi,MS,Pearl River,28109,Republican,John Kasich,476,0.052000000000000005
Mississippi,MS,Pearl River,28109,Republican,Marco Rubio,343,0.038
Mississippi,MS,Pearl River,28109,Democrat,Hillary Clinton,974,0.7240000000000001
Mississippi,MS,Pearl River,28109,Democrat,Bernie Sanders,352,0.262
Mississippi,MS,Perry,28111,Republican,Donald Trump,676,0.506
Mississippi,MS,Perry,28111,Republican,Ted Cruz,549,0.41100000000000003
Mississippi,MS,Perry,28111,Republican,John Kasich,55,0.040999999999999995
Mississippi,MS,Perry,28111,Republican,Marco Rubio,23,0.017
Mississippi,MS,Perry,28111,Democrat,Hillary Clinton,401,0.8270000000000001
Mississippi,MS,Perry,28111,Democrat,Bernie Sanders,77,0.159
Mississippi,MS,Pike,28113,Republican,Donald Trump,2187,0.501
Mississippi,MS,Pike,28113,Republican,Ted Cruz,1439,0.32899999999999996
Mississippi,MS,Pike,28113,Republican,John Kasich,468,0.107
Mississippi,MS,Pike,28113,Republican,Marco Rubio,161,0.037000000000000005
Mississippi,MS,Pike,28113,Democrat,Hillary Clinton,2870,0.865
Mississippi,MS,Pike,28113,Democrat,Bernie Sanders,425,0.128
Mississippi,MS,Pontotoc,28115,Republican,Ted Cruz,2498,0.449
Mississippi,MS,Pontotoc,28115,Republican,Donald Trump,2320,0.41700000000000004
Mississippi,MS,Pontotoc,28115,Republican,John Kasich,314,0.055999999999999994
Mississippi,MS,Pontotoc,28115,Republican,Marco Rubio,213,0.038
Mississippi,MS,Pontotoc,28115,Democrat,Hillary Clinton,733,0.7120000000000001
Mississippi,MS,Pontotoc,28115,Democrat,Bernie Sanders,271,0.263
Mississippi,MS,Prentiss,28117,Republican,Donald Trump,1597,0.47
Mississippi,MS,Prentiss,28117,Republican,Ted Cruz,1369,0.40299999999999997
Mississippi,MS,Prentiss,28117,Republican,John Kasich,191,0.055999999999999994
Mississippi,MS,Prentiss,28117,Republican,Marco Rubio,164,0.048
Mississippi,MS,Prentiss,28117,Democrat,Hillary Clinton,681,0.71
Mississippi,MS,Prentiss,28117,Democrat,Bernie Sanders,251,0.262
Mississippi,MS,Quitman,28119,Republican,Donald Trump,210,0.529
Mississippi,MS,Quitman,28119,Republican,Ted Cruz,128,0.322
Mississippi,MS,Quitman,28119,Republican,John Kasich,29,0.073
Mississippi,MS,Quitman,28119,Republican,Marco Rubio,23,0.057999999999999996
Mississippi,MS,Quitman,28119,Democrat,Hillary Clinton,986,0.853
Mississippi,MS,Quitman,28119,Democrat,Bernie Sanders,142,0.12300000000000001
Mississippi,MS,Rankin,28121,Republican,Donald Trump,13729,0.469
Mississippi,MS,Rankin,28121,Republican,Ted Cruz,10280,0.35100000000000003
Mississippi,MS,Rankin,28121,Republican,John Kasich,3038,0.10400000000000001
Mississippi,MS,Rankin,28121,Republican,Marco Rubio,1633,0.055999999999999994
Mississippi,MS,Rankin,28121,Democrat,Hillary Clinton,4689,0.7709999999999999
Mississippi,MS,Rankin,28121,Democrat,Bernie Sanders,1356,0.223
Mississippi,MS,Scott,28123,Republican,Donald Trump,1823,0.525
Mississippi,MS,Scott,28123,Republican,Ted Cruz,1214,0.349
Mississippi,MS,Scott,28123,Republican,John Kasich,208,0.06
Mississippi,MS,Scott,28123,Republican,Marco Rubio,152,0.044000000000000004
Mississippi,MS,Scott,28123,Democrat,Hillary Clinton,2013,0.855
Mississippi,MS,Scott,28123,Democrat,Bernie Sanders,309,0.131
Mississippi,MS,Sharkey,28125,Republican,Donald Trump,232,0.57
Mississippi,MS,Sharkey,28125,Republican,Ted Cruz,110,0.27
Mississippi,MS,Sharkey,28125,Republican,John Kasich,32,0.079
Mississippi,MS,Sharkey,28125,Republican,Marco Rubio,28,0.069
Mississippi,MS,Sharkey,28125,Democrat,Hillary Clinton,645,0.914
Mississippi,MS,Sharkey,28125,Democrat,Bernie Sanders,57,0.081
Mississippi,MS,Simpson,28127,Republican,Donald Trump,2420,0.509
Mississippi,MS,Simpson,28127,Republican,Ted Cruz,1561,0.32799999999999996
Mississippi,MS,Simpson,28127,Republican,John Kasich,310,0.065
Mississippi,MS,Simpson,28127,Republican,Marco Rubio,210,0.044000000000000004
Mississippi,MS,Simpson,28127,Democrat,Hillary Clinton,1855,0.853
Mississippi,MS,Simpson,28127,Democrat,Bernie Sanders,294,0.135
Mississippi,MS,Smith,28129,Republican,Donald Trump,1820,0.552
Mississippi,MS,Smith,28129,Republican,Ted Cruz,1182,0.359
Mississippi,MS,Smith,28129,Republican,John Kasich,115,0.035
Mississippi,MS,Smith,28129,Republican,Marco Rubio,86,0.026000000000000002
Mississippi,MS,Smith,28129,Democrat,Hillary Clinton,712,0.8140000000000001
Mississippi,MS,Smith,28129,Democrat,Bernie Sanders,147,0.168
Mississippi,MS,Stone,28131,Republican,Ted Cruz,1428,0.446
Mississippi,MS,Stone,28131,Republican,Donald Trump,1401,0.43799999999999994
Mississippi,MS,Stone,28131,Republican,John Kasich,172,0.054000000000000006
Mississippi,MS,Stone,28131,Republican,Marco Rubio,108,0.034
Mississippi,MS,Stone,28131,Democrat,Hillary Clinton,544,0.775
Mississippi,MS,Stone,28131,Democrat,Bernie Sanders,144,0.205
Mississippi,MS,Sunflower,28133,Republican,Donald Trump,897,0.611
Mississippi,MS,Sunflower,28133,Republican,Ted Cruz,306,0.20800000000000002
Mississippi,MS,Sunflower,28133,Republican,John Kasich,163,0.111
Mississippi,MS,Sunflower,28133,Republican,Marco Rubio,71,0.048
Mississippi,MS,Sunflower,28133,Democrat,Hillary Clinton,2332,0.878
Mississippi,MS,Sunflower,28133,Democrat,Bernie Sanders,299,0.113
Mississippi,MS,Tallahatchie,28135,Republican,Donald Trump,769,0.636
Mississippi,MS,Tallahatchie,28135,Republican,Ted Cruz,313,0.259
Mississippi,MS,Tallahatchie,28135,Republican,John Kasich,65,0.054000000000000006
Mississippi,MS,Tallahatchie,28135,Republican,Marco Rubio,40,0.033
Mississippi,MS,Tallahatchie,28135,Democrat,Hillary Clinton,1341,0.8740000000000001
Mississippi,MS,Tallahatchie,28135,Democrat,Bernie Sanders,166,0.10800000000000001
Mississippi,MS,Tate,28137,Republican,Ted Cruz,2034,0.47700000000000004
Mississippi,MS,Tate,28137,Republican,Donald Trump,1795,0.42100000000000004
Mississippi,MS,Tate,28137,Republican,Marco Rubio,184,0.043
Mississippi,MS,Tate,28137,Republican,John Kasich,178,0.042
Mississippi,MS,Tate,28137,Democrat,Hillary Clinton,1435,0.851
Mississippi,MS,Tate,28137,Democrat,Bernie Sanders,242,0.14400000000000002
Mississippi,MS,Tippah,28139,Republican,Donald Trump,1951,0.489
Mississippi,MS,Tippah,28139,Republican,Ted Cruz,1551,0.389
Mississippi,MS,Tippah,28139,Republican,John Kasich,223,0.055999999999999994
Mississippi,MS,Tippah,28139,Republican,Marco Rubio,173,0.043
Mississippi,MS,Tippah,28139,Democrat,Hillary Clinton,575,0.7490000000000001
Mississippi,MS,Tippah,28139,Democrat,Bernie Sanders,172,0.22399999999999998
Mississippi,MS,Tishomingo,28141,Republican,Donald Trump,1854,0.523
Mississippi,MS,Tishomingo,28141,Republican,Ted Cruz,1228,0.34700000000000003
Mississippi,MS,Tishomingo,28141,Republican,John Kasich,222,0.063
Mississippi,MS,Tishomingo,28141,Republican,Marco Rubio,153,0.043
Mississippi,MS,Tishomingo,28141,Democrat,Hillary Clinton,361,0.613
Mississippi,MS,Tishomingo,28141,Democrat,Bernie Sanders,197,0.33399999999999996
Mississippi,MS,Tunica,28143,Republican,Donald Trump,150,0.5579999999999999
Mississippi,MS,Tunica,28143,Republican,Ted Cruz,82,0.305
Mississippi,MS,Tunica,28143,Republican,John Kasich,19,0.071
Mississippi,MS,Tunica,28143,Republican,Marco Rubio,12,0.045
Mississippi,MS,Tunica,28143,Democrat,Hillary Clinton,904,0.774
Mississippi,MS,Tunica,28143,Democrat,Bernie Sanders,220,0.188
Mississippi,MS,Union,28145,Republican,Donald Trump,2169,0.433
Mississippi,MS,Union,28145,Republican,Ted Cruz,2113,0.42200000000000004
Mississippi,MS,Union,28145,Republican,John Kasich,318,0.063
Mississippi,MS,Union,28145,Republican,Marco Rubio,242,0.048
Mississippi,MS,Union,28145,Democrat,Hillary Clinton,593,0.713
Mississippi,MS,Union,28145,Democrat,Bernie Sanders,223,0.268
Mississippi,MS,Walthall,28147,Republican,Donald Trump,1143,0.578
